Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
13;mergeSort;Ordered;10;0.028;134;164
13;mergeSort;Ordered;100;0.126;2275;2575
13;mergeSort;Ordered;1000;1.102;31964;34964
13;mergeSort;Ordered;10000;40.518;428984;458984
13;mergeSort;OrderedInverse;10;0.026;134;164
13;mergeSort;OrderedInverse;100;0.125;2275;2575
13;mergeSort;OrderedInverse;1000;0.538;31964;34964
13;mergeSort;OrderedInverse;10000;40.053;428984;458984
13;mergeSort;AlmostOrdered;10;0.005;134;164
13;mergeSort;AlmostOrdered;100;0.126;2275;2575
13;mergeSort;AlmostOrdered;1000;0.616;31964;34964
13;mergeSort;AlmostOrdered;10000;40.271;428984;458984
13;mergeSort;Random;10;0.059;134;164
13;mergeSort;Random;100;0.178;2275;2575
13;mergeSort;Random;1000;0.626;31964;34964
13;mergeSort;Random;10000;40.469;428984;458984
