Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
32;quickSort;Ordered;10;0.031;117;200
32;quickSort;Ordered;100;0.202;10197;11090
32;quickSort;Ordered;1000;3.275;1001997;1010990
32;quickSort;Ordered;10000;384.24;100019997;100109990
32;quickSort;OrderedInverse;10;0.007;92;150
32;quickSort;OrderedInverse;100;0.185;7697;6090
32;quickSort;OrderedInverse;1000;2.825;751997;510990
32;quickSort;OrderedInverse;10000;276.421;75019997;50109990
32;quickSort;AlmostOrdered;10;0.006;69;130
32;quickSort;AlmostOrdered;100;0.118;3445;4088
32;quickSort;AlmostOrdered;1000;1.523;264649;269674
32;quickSort;AlmostOrdered;10000;143.765;25201588;25236706
32;quickSort;Random;10;0.009;49;96
32;quickSort;Random;100;0.112;1143;1416
32;quickSort;Random;1000;1.313;19027;18880
32;quickSort;Random;10000;53.5;253967;239930
