Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
46;mergeSort;Ordered;10;0.032;134;164
46;mergeSort;Ordered;100;0.17;2275;2575
46;mergeSort;Ordered;1000;0.472;31964;34964
46;mergeSort;Ordered;10000;40.107;428984;458984
46;mergeSort;OrderedInverse;10;0.118;134;164
46;mergeSort;OrderedInverse;100;0.154;2275;2575
46;mergeSort;OrderedInverse;1000;1.144;31964;34964
46;mergeSort;OrderedInverse;10000;40.698;428984;458984
46;mergeSort;AlmostOrdered;10;0.015;134;164
46;mergeSort;AlmostOrdered;100;0.166;2275;2575
46;mergeSort;AlmostOrdered;1000;0.837;31964;34964
46;mergeSort;AlmostOrdered;10000;40.116;428984;458984
46;mergeSort;Random;10;0.024;134;164
46;mergeSort;Random;100;0.052;2275;2575
46;mergeSort;Random;1000;0.698;31964;34964
46;mergeSort;Random;10000;40.645;428984;458984
