Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
15;splaySort;Ordered;100;0.03;596;898
15;splaySort;Ordered;10;0.055;56;88
15;splaySort;Ordered;1000;0.172;5996;8998
15;splaySort;Ordered;10000;0.926;59996;89998
15;splaySort;OrderedInverse;10;0.006;56;88
15;splaySort;OrderedInverse;100;0.09;596;898
15;splaySort;OrderedInverse;1000;0.141;5996;8998
15;splaySort;OrderedInverse;10000;0.871;59996;89998
15;splaySort;AlmostOrdered;10;0.027;76;118
15;splaySort;AlmostOrdered;100;0.071;1329;2001
15;splaySort;AlmostOrdered;1000;0.212;21798;33086
15;splaySort;AlmostOrdered;10000;2.831;315962;478181
15;splaySort;Random;10;0.004;104;157
15;splaySort;Random;100;0.078;2507;3820
15;splaySort;Random;1000;0.457;43732;66279
15;splaySort;Random;10000;5.195;629466;954307
