Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
15;selectionSort;Ordered;100;0.011;5148;0
15;selectionSort;Ordered;10;0.001;63;0
15;selectionSort;Ordered;1000;1.297;501498;0
15;selectionSort;Ordered;10000;89.972;50014998;0
15;selectionSort;OrderedInverse;10;0.003;88;40
15;selectionSort;OrderedInverse;100;0.015;7648;2650
15;selectionSort;OrderedInverse;1000;1.155;751498;251500
15;selectionSort;OrderedInverse;10000;94.488;75014998;25015000
15;selectionSort;AlmostOrdered;10;0.002;67;13
15;selectionSort;AlmostOrdered;100;0.015;5277;270
15;selectionSort;AlmostOrdered;1000;1.275;503737;3721
15;selectionSort;AlmostOrdered;10000;89.466;50050556;50525
15;selectionSort;Random;10;0.003;78;39
15;selectionSort;Random;100;0.056;5449;586
15;selectionSort;Random;1000;1.104;506985;8460
15;selectionSort;Random;10000;89.438;50093132;108116
