Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
43;quickSort;Ordered;10;0.018;117;200
43;quickSort;Ordered;100;0.206;10197;11090
43;quickSort;Ordered;1000;3.822;1001997;1010990
43;quickSort;Ordered;10000;371.357;100019997;100109990
43;quickSort;OrderedInverse;10;0.008;92;150
43;quickSort;OrderedInverse;100;0.306;7697;6090
43;quickSort;OrderedInverse;1000;2.797;751997;510990
43;quickSort;OrderedInverse;10000;268.943;75019997;50109990
43;quickSort;AlmostOrdered;10;0.005;71;132
43;quickSort;AlmostOrdered;100;0.097;3437;4038
43;quickSort;AlmostOrdered;1000;3.119;267493;272996
43;quickSort;AlmostOrdered;10000;136.152;25174716;25211552
43;quickSort;Random;10;0.005;47;90
43;quickSort;Random;100;0.078;1116;1426
43;quickSort;Random;1000;1.4;17712;19088
43;quickSort;Random;10000;52.624;254819;232342
