Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
45;quickSort;Ordered;10;0.008;117;200
45;quickSort;Ordered;100;0.277;10197;11090
45;quickSort;Ordered;1000;3.353;1001997;1010990
45;quickSort;Ordered;10000;356.967;100019997;100109990
45;quickSort;OrderedInverse;10;0.008;92;150
45;quickSort;OrderedInverse;100;0.362;7697;6090
45;quickSort;OrderedInverse;1000;4.46;751997;510990
45;quickSort;OrderedInverse;10000;270.621;75019997;50109990
45;quickSort;AlmostOrdered;10;0.008;69;130
45;quickSort;AlmostOrdered;100;0.197;3258;3790
45;quickSort;AlmostOrdered;1000;1.296;266320;271684
45;quickSort;AlmostOrdered;10000;133.756;25268661;25310600
45;quickSort;Random;10;0.008;59;110
45;quickSort;Random;100;0.234;1113;1342
45;quickSort;Random;1000;0.744;18539;19662
45;quickSort;Random;10000;52.688;256075;230842
