Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
7;insertionSort;Ordered;10;0.002;27;27
7;insertionSort;Ordered;100;0.001;297;297
7;insertionSort;Ordered;1000;0.006;2997;2997
7;insertionSort;Ordered;10000;0.059;29997;29997
7;insertionSort;OrderedInverse;10;0.015;99;108
7;insertionSort;OrderedInverse;100;0.019;9999;10098
7;insertionSort;OrderedInverse;1000;1.903;999999;1000998
7;insertionSort;OrderedInverse;10000;171.288;99999999;100009998
7;insertionSort;AlmostOrdered;10;0.003;37;37
7;insertionSort;AlmostOrdered;100;0.021;1387;1387
7;insertionSort;AlmostOrdered;1000;0.426;131853;131853
7;insertionSort;AlmostOrdered;10000;21.64;12583227;12583227
7;insertionSort;Random;10;0.001;53;53
7;insertionSort;Random;100;0.03;5921;5927
7;insertionSort;Random;1000;1.156;503537;503544
7;insertionSort;Random;10000;87.214;51058687;51058699
