Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
14;heapSort;Ordered;10;0.023;47;151
14;heapSort;Ordered;100;0.04;966;2732
14;heapSort;Ordered;1000;0.882;14852;39058
14;heapSort;Ordered;10000;59.26;197606;510854
14;heapSort;OrderedInverse;10;0.083;43;119
14;heapSort;OrderedInverse;100;0.134;872;2280
14;heapSort;OrderedInverse;1000;0.61;13613;33895
14;heapSort;OrderedInverse;10000;61.295;186205;456269
14;heapSort;AlmostOrdered;10;0.023;46;150
14;heapSort;AlmostOrdered;100;0.15;935;2615
14;heapSort;AlmostOrdered;1000;0.814;14319;37659
14;heapSort;AlmostOrdered;10000;59.319;193040;494924
14;heapSort;Random;10;0.005;45;139
14;heapSort;Random;100;0.101;944;2574
14;heapSort;Random;1000;0.711;14389;36821
14;heapSort;Random;10000;59.024;193068;484752
