Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
42;insertionSort;Ordered;10;0.017;27;27
42;insertionSort;Ordered;100;0.005;297;297
42;insertionSort;Ordered;1000;0.035;2997;2997
42;insertionSort;Ordered;10000;0.122;29997;29997
42;insertionSort;OrderedInverse;10;0.03;99;108
42;insertionSort;OrderedInverse;100;0.021;9999;10098
42;insertionSort;OrderedInverse;1000;2.189;999999;1000998
42;insertionSort;OrderedInverse;10000;170.911;99999999;100009998
42;insertionSort;AlmostOrdered;10;0.002;33;33
42;insertionSort;AlmostOrdered;100;0.004;1577;1577
42;insertionSort;AlmostOrdered;1000;0.317;121463;121463
42;insertionSort;AlmostOrdered;10000;21.353;12380513;12380513
42;insertionSort;Random;10;0.002;67;70
42;insertionSort;Random;100;0.011;5295;5301
42;insertionSort;Random;1000;1.021;490627;490630
42;insertionSort;Random;10000;86.161;49826077;49826090
