Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
47;insertionSort;Ordered;10;0.004;27;27
47;insertionSort;Ordered;10000;0.192;29997;29997
47;insertionSort;Ordered;1000;0.051;2997;2997
47;insertionSort;Ordered;100;0.005;297;297
47;insertionSort;OrderedInverse;10;0.002;99;108
47;insertionSort;OrderedInverse;100;0.049;9999;10098
47;insertionSort;OrderedInverse;1000;1.829;999999;1000998
47;insertionSort;OrderedInverse;10000;172.662;99999999;100009998
47;insertionSort;AlmostOrdered;10;0.003;37;37
47;insertionSort;AlmostOrdered;100;0.017;1677;1677
47;insertionSort;AlmostOrdered;1000;0.35;128529;128529
47;insertionSort;AlmostOrdered;10000;21.479;12342237;12342237
47;insertionSort;Random;10;0.004;81;83
47;insertionSort;Random;100;0.021;4717;4719
47;insertionSort;Random;1000;0.961;499623;499631
47;insertionSort;Random;10000;84.41;49310115;49310124
