Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
16;quickSort;Ordered;10;0.006;117;200
16;quickSort;Ordered;100;0.14;10197;11090
16;quickSort;Ordered;1000;8.033;1001997;1010990
16;quickSort;Ordered;10000;361.152;100019997;100109990
16;quickSort;OrderedInverse;10;0.02;92;150
16;quickSort;OrderedInverse;100;0.385;7697;6090
16;quickSort;OrderedInverse;1000;5.995;751997;510990
16;quickSort;OrderedInverse;10000;270.032;75019997;50109990
16;quickSort;AlmostOrdered;10;0.01;97;170
16;quickSort;AlmostOrdered;100;0.156;3933;4566
16;quickSort;AlmostOrdered;1000;5.468;271390;277014
16;quickSort;AlmostOrdered;10000;134.222;25208895;25247558
16;quickSort;Random;10;0.112;53;90
16;quickSort;Random;100;0.156;1405;1632
16;quickSort;Random;1000;2.659;17889;19600
16;quickSort;Random;10000;53.585;253940;236874
