Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
39;selectionSort;Ordered;10;0.001;63;0
39;selectionSort;Ordered;100;0.013;5148;0
39;selectionSort;Ordered;1000;1.139;501498;0
39;selectionSort;Ordered;10000;89.543;50014998;0
39;selectionSort;OrderedInverse;10;0.003;88;40
39;selectionSort;OrderedInverse;100;0.314;7648;2650
39;selectionSort;OrderedInverse;1000;1.186;751498;251500
39;selectionSort;OrderedInverse;10000;95.086;75014998;25015000
39;selectionSort;AlmostOrdered;10;0.002;67;13
39;selectionSort;AlmostOrdered;100;0.016;5269;250
39;selectionSort;AlmostOrdered;1000;1.48;503884;3871
39;selectionSort;AlmostOrdered;10000;89.766;50050887;50874
39;selectionSort;Random;10;0.024;69;18
39;selectionSort;Random;100;0.163;5480;620
39;selectionSort;Random;1000;1.057;507139;8626
39;selectionSort;Random;10000;89.702;50093008;107977
