Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
2;quickSort;Ordered;10;0.006;117;200
2;quickSort;Ordered;100;0.14;10197;11090
2;quickSort;Ordered;1000;6.647;1001997;1010990
2;quickSort;Ordered;10000;358.829;100019997;100109990
2;quickSort;OrderedInverse;10;0.007;92;150
2;quickSort;OrderedInverse;100;0.4;7697;6090
2;quickSort;OrderedInverse;1000;2.699;751997;510990
2;quickSort;OrderedInverse;10000;287.628;75019997;50109990
2;quickSort;AlmostOrdered;10;0.011;103;176
2;quickSort;AlmostOrdered;100;0.267;3261;3838
2;quickSort;AlmostOrdered;1000;5.785;262127;267302
2;quickSort;AlmostOrdered;10000;147.395;25241074;25281220
2;quickSort;Random;10;0.005;43;78
2;quickSort;Random;100;0.093;1072;1310
2;quickSort;Random;1000;0.597;17487;17058
2;quickSort;Random;10000;52.784;264438;251922
