Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
43;mergeSort;Ordered;10;0.029;134;164
43;mergeSort;Ordered;100;0.11;2275;2575
43;mergeSort;Ordered;1000;0.661;31964;34964
43;mergeSort;Ordered;10000;39.784;428984;458984
43;mergeSort;OrderedInverse;10;0.006;134;164
43;mergeSort;OrderedInverse;100;0.045;2275;2575
43;mergeSort;OrderedInverse;1000;0.536;31964;34964
43;mergeSort;OrderedInverse;10000;40.027;428984;458984
43;mergeSort;AlmostOrdered;10;0.007;134;164
43;mergeSort;AlmostOrdered;100;0.128;2275;2575
43;mergeSort;AlmostOrdered;1000;0.856;31964;34964
43;mergeSort;AlmostOrdered;10000;40.236;428984;458984
43;mergeSort;Random;10;0.005;134;164
43;mergeSort;Random;100;0.103;2275;2575
43;mergeSort;Random;1000;0.546;31964;34964
43;mergeSort;Random;10000;40.376;428984;458984
