Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
50;bubbleSort;Ordered;10;0.003;11;3
50;bubbleSort;Ordered;100;0.004;101;3
50;bubbleSort;Ordered;1000;0.008;1001;3
50;bubbleSort;Ordered;10000;0.056;10001;3
50;bubbleSort;OrderedInverse;10;0.003;99;191
50;bubbleSort;OrderedInverse;100;0.148;9999;19901
50;bubbleSort;OrderedInverse;1000;2.637;999999;1999001
50;bubbleSort;OrderedInverse;10000;269.23;99999999;199990001
50;bubbleSort;AlmostOrdered;10;0.003;23;16
50;bubbleSort;AlmostOrdered;100;0.047;4075;2753
50;bubbleSort;AlmostOrdered;1000;1.033;437897;253089
50;bubbleSort;AlmostOrdered;10000;102.398;43256217;25060369
50;bubbleSort;Random;10;0.002;66;73
50;bubbleSort;Random;100;0.075;7649;10549
50;bubbleSort;Random;1000;2.219;754690;1018661
50;bubbleSort;Random;10000;257.694;75248295;101004914
