Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
38;splaySort;Ordered;10;0.005;56;88
38;splaySort;Ordered;100;0.01;596;898
38;splaySort;Ordered;1000;0.188;5996;8998
38;splaySort;Ordered;10000;0.96;59996;89998
38;splaySort;OrderedInverse;10;0.003;56;88
38;splaySort;OrderedInverse;100;0.01;596;898
38;splaySort;OrderedInverse;1000;0.168;5996;8998
38;splaySort;OrderedInverse;10000;0.841;59996;89998
38;splaySort;AlmostOrdered;10;0.003;71;109
38;splaySort;AlmostOrdered;100;0.015;1267;1911
38;splaySort;AlmostOrdered;1000;0.374;21978;33355
38;splaySort;AlmostOrdered;10000;2.808;315240;477502
38;splaySort;Random;10;0.003;108;167
38;splaySort;Random;100;0.091;2585;3956
38;splaySort;Random;1000;0.629;43482;65883
38;splaySort;Random;10000;5.516;630778;955941
