Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
31;heapSort;Ordered;10;0.008;47;151
31;heapSort;Ordered;100;0.196;966;2732
31;heapSort;Ordered;1000;1.46;14852;39058
31;heapSort;Ordered;10000;59.735;197606;510854
31;heapSort;OrderedInverse;10;0.005;43;119
31;heapSort;OrderedInverse;100;0.074;872;2280
31;heapSort;OrderedInverse;1000;1.334;13613;33895
31;heapSort;OrderedInverse;10000;59.519;186205;456269
31;heapSort;AlmostOrdered;10;0.156;43;149
31;heapSort;AlmostOrdered;100;0.121;928;2636
31;heapSort;AlmostOrdered;1000;0.67;14364;37796
31;heapSort;AlmostOrdered;10000;59.613;193123;494609
31;heapSort;Random;100;0.226;949;2541
31;heapSort;Random;10;0.123;48;144
31;heapSort;Random;1000;0.761;14316;36912
31;heapSort;Random;10000;59.003;193196;484488
