Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
24;heapSort;Ordered;10;0.007;47;151
24;heapSort;Ordered;100;0.063;966;2732
24;heapSort;Ordered;1000;0.722;14852;39058
24;heapSort;Ordered;10000;58.816;197606;510854
24;heapSort;OrderedInverse;10;0.006;43;119
24;heapSort;OrderedInverse;100;0.074;872;2280
24;heapSort;OrderedInverse;1000;0.66;13613;33895
24;heapSort;OrderedInverse;10000;58.733;186205;456269
24;heapSort;AlmostOrdered;10;0.026;45;147
24;heapSort;AlmostOrdered;100;0.106;915;2607
24;heapSort;AlmostOrdered;1000;0.931;14405;37947
24;heapSort;AlmostOrdered;10000;59.15;193111;494835
24;heapSort;Random;10;0.005;45;135
24;heapSort;Random;100;0.074;929;2489
24;heapSort;Random;1000;0.86;14335;36869
24;heapSort;Random;10000;58.783;193338;484930
