Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
19;heapSort;Ordered;10;0.009;47;151
19;heapSort;Ordered;100;0.115;966;2732
19;heapSort;Ordered;1000;0.743;14852;39058
19;heapSort;Ordered;10000;58.902;197606;510854
19;heapSort;OrderedInverse;10;0.005;43;119
19;heapSort;OrderedInverse;100;0.037;872;2280
19;heapSort;OrderedInverse;1000;0.717;13613;33895
19;heapSort;OrderedInverse;10000;58.317;186205;456269
19;heapSort;AlmostOrdered;10;0.023;44;152
19;heapSort;AlmostOrdered;100;0.086;924;2640
19;heapSort;AlmostOrdered;1000;0.749;14399;37899
19;heapSort;AlmostOrdered;10000;59.119;193041;494605
19;heapSort;Random;10;0.075;45;139
19;heapSort;Random;100;0.256;939;2507
19;heapSort;Random;1000;0.924;14387;36951
19;heapSort;Random;10000;59.589;193016;484838
