Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
6;quickSort;Ordered;10;0.01;117;200
6;quickSort;Ordered;100;0.301;10197;11090
6;quickSort;Ordered;1000;6.497;1001997;1010990
6;quickSort;Ordered;10000;394.097;100019997;100109990
6;quickSort;OrderedInverse;10;0.008;92;150
6;quickSort;OrderedInverse;100;0.158;7697;6090
6;quickSort;OrderedInverse;1000;5.104;751997;510990
6;quickSort;OrderedInverse;10000;273.782;75019997;50109990
6;quickSort;AlmostOrdered;10;0.01;74;144
6;quickSort;AlmostOrdered;100;0.258;3417;3972
6;quickSort;AlmostOrdered;1000;3.972;263921;269112
6;quickSort;AlmostOrdered;10000;136.064;25186816;25220024
6;quickSort;Random;10;0.006;62;112
6;quickSort;Random;100;0.122;1063;1320
6;quickSort;Random;1000;0.722;19274;20622
6;quickSort;Random;10000;52.313;265508;234290
