Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
29;splaySort;Ordered;10;0.008;56;88
29;splaySort;Ordered;100;0.167;596;898
29;splaySort;Ordered;1000;0.178;5996;8998
29;splaySort;Ordered;10000;1.014;59996;89998
29;splaySort;OrderedInverse;10;0.007;56;88
29;splaySort;OrderedInverse;100;0.016;596;898
29;splaySort;OrderedInverse;1000;0.41;5996;8998
29;splaySort;OrderedInverse;10000;1.202;59996;89998
29;splaySort;AlmostOrdered;10;0.005;64;101
29;splaySort;AlmostOrdered;100;0.124;1338;2030
29;splaySort;AlmostOrdered;1000;0.443;22001;33355
29;splaySort;AlmostOrdered;10000;3.068;316631;479535
29;splaySort;Random;10;0.004;98;144
29;splaySort;Random;100;0.06;2527;3877
29;splaySort;Random;1000;0.473;43547;66063
29;splaySort;Random;10000;5.206;630858;955870
