Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
12;quickSort;Ordered;10;0.038;117;200
12;quickSort;Ordered;100;0.194;10197;11090
12;quickSort;Ordered;1000;5.802;1001997;1010990
12;quickSort;Ordered;10000;398.855;100019997;100109990
12;quickSort;OrderedInverse;10;0.007;92;150
12;quickSort;OrderedInverse;100;0.206;7697;6090
12;quickSort;OrderedInverse;1000;2.797;751997;510990
12;quickSort;OrderedInverse;10000;272.278;75019997;50109990
12;quickSort;AlmostOrdered;10;0.006;69;130
12;quickSort;AlmostOrdered;100;0.1;3395;3976
12;quickSort;AlmostOrdered;1000;1.555;266525;271864
12;quickSort;AlmostOrdered;10000;131.562;25221718;25262880
12;quickSort;Random;10;0.005;49;82
12;quickSort;Random;100;0.092;1206;1486
12;quickSort;Random;1000;0.651;18394;19496
12;quickSort;Random;10000;52.468;238721;224524
