Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
15;bubbleSort;Ordered;10;0.003;11;3
15;bubbleSort;Ordered;100;0.003;101;3
15;bubbleSort;Ordered;1000;0.005;1001;3
15;bubbleSort;Ordered;10000;0.057;10001;3
15;bubbleSort;OrderedInverse;10;0.002;99;191
15;bubbleSort;OrderedInverse;100;0.109;9999;19901
15;bubbleSort;OrderedInverse;1000;2.909;999999;1999001
15;bubbleSort;OrderedInverse;10000;266.48;99999999;199990001
15;bubbleSort;AlmostOrdered;100;0.128;4134;2762
15;bubbleSort;AlmostOrdered;10;0.003;40;26
15;bubbleSort;AlmostOrdered;1000;1.227;418703;255391
15;bubbleSort;AlmostOrdered;10000;101.549;43259611;24849732
15;bubbleSort;Random;10;0.032;70;104
15;bubbleSort;Random;100;0.11;7236;9662
15;bubbleSort;Random;1000;2.21;754719;1020085
15;bubbleSort;Random;10000;258.117;75069976;100399188
