Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
32;bubbleSort;Ordered;100;0.004;101;3
32;bubbleSort;Ordered;10;0.014;11;3
32;bubbleSort;Ordered;10000;0.159;10001;3
32;bubbleSort;Ordered;1000;0.05;1001;3
32;bubbleSort;OrderedInverse;10;0.054;99;191
32;bubbleSort;OrderedInverse;100;0.129;9999;19901
32;bubbleSort;OrderedInverse;1000;2.779;999999;1999001
32;bubbleSort;OrderedInverse;10000;284.301;99999999;199990001
32;bubbleSort;AlmostOrdered;10;0.004;41;30
32;bubbleSort;AlmostOrdered;100;0.022;4209;2620
32;bubbleSort;AlmostOrdered;1000;1.015;429899;251622
32;bubbleSort;AlmostOrdered;10000;105.496;43253086;24905108
32;bubbleSort;Random;10;0.017;70;89
32;bubbleSort;Random;100;0.129;7559;10189
32;bubbleSort;Random;1000;4.271;752611;1009520
32;bubbleSort;Random;10000;261.096;74881423;99522245
