Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
36;splaySort;Ordered;10;0.037;56;88
36;splaySort;Ordered;100;0.013;596;898
36;splaySort;Ordered;1000;0.114;5996;8998
36;splaySort;Ordered;10000;1.085;59996;89998
36;splaySort;OrderedInverse;10;0.016;56;88
36;splaySort;OrderedInverse;1000;0.256;5996;8998
36;splaySort;OrderedInverse;100;0.167;596;898
36;splaySort;OrderedInverse;10000;0.831;59996;89998
36;splaySort;AlmostOrdered;10;0.003;66;106
36;splaySort;AlmostOrdered;100;0.089;1354;2046
36;splaySort;AlmostOrdered;1000;0.395;22274;33807
36;splaySort;AlmostOrdered;10000;2.787;315000;476933
36;splaySort;Random;10;0.004;110;171
36;splaySort;Random;100;0.182;2440;3736
36;splaySort;Random;1000;0.479;43492;65995
36;splaySort;Random;10000;5.261;631077;956188
