Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
17;bubbleSort;Ordered;10;0.003;11;3
17;bubbleSort;Ordered;100;0.001;101;3
17;bubbleSort;Ordered;1000;0.01;1001;3
17;bubbleSort;Ordered;10000;0.028;10001;3
17;bubbleSort;OrderedInverse;10;0.002;99;191
17;bubbleSort;OrderedInverse;100;0.117;9999;19901
17;bubbleSort;OrderedInverse;1000;2.904;999999;1999001
17;bubbleSort;OrderedInverse;10000;264.42;99999999;199990001
17;bubbleSort;AlmostOrdered;10;0.002;39;22
17;bubbleSort;AlmostOrdered;100;0.013;3494;2389
17;bubbleSort;AlmostOrdered;1000;0.987;409731;241273
17;bubbleSort;AlmostOrdered;10000;101.143;43398034;25078160
17;bubbleSort;Random;10;0.003;83;127
17;bubbleSort;Random;100;0.148;7464;10349
17;bubbleSort;Random;1000;3.825;751294;1004639
17;bubbleSort;Random;10000;257.477;75011452;100044584
