Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
2;splaySort;Ordered;10;0.004;56;88
2;splaySort;Ordered;100;0.01;596;898
2;splaySort;Ordered;1000;0.172;5996;8998
2;splaySort;Ordered;10000;0.806;59996;89998
2;splaySort;OrderedInverse;10;0.003;56;88
2;splaySort;OrderedInverse;100;0.01;596;898
2;splaySort;OrderedInverse;1000;0.163;5996;8998
2;splaySort;OrderedInverse;10000;0.769;59996;89998
2;splaySort;AlmostOrdered;10;0.003;62;96
2;splaySort;AlmostOrdered;100;0.055;1350;2065
2;splaySort;AlmostOrdered;1000;0.339;22009;33430
2;splaySort;AlmostOrdered;10000;2.831;315526;478048
2;splaySort;Random;10;0.004;93;144
2;splaySort;Random;100;0.066;2462;3756
2;splaySort;Random;1000;0.437;43444;65925
2;splaySort;Random;10000;5.307;631794;957335
