Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
20;bubbleSort;Ordered;100;0.156;101;3
20;bubbleSort;Ordered;10000;0.036;10001;3
20;bubbleSort;Ordered;10;0.069;11;3
20;bubbleSort;Ordered;1000;0.014;1001;3
20;bubbleSort;OrderedInverse;10;0.003;99;191
20;bubbleSort;OrderedInverse;100;0.174;9999;19901
20;bubbleSort;OrderedInverse;1000;2.744;999999;1999001
20;bubbleSort;OrderedInverse;10000;278.666;99999999;199990001
20;bubbleSort;AlmostOrdered;10;0.002;48;35
20;bubbleSort;AlmostOrdered;100;0.061;3797;2346
20;bubbleSort;AlmostOrdered;1000;1.116;431270;250929
20;bubbleSort;AlmostOrdered;10000;102.811;43309653;24684050
20;bubbleSort;Random;10;0.037;72;86
20;bubbleSort;Random;100;0.114;7655;10623
20;bubbleSort;Random;1000;2.381;752567;1016769
20;bubbleSort;Random;10000;257.684;74907872;99631926
