Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
9;mergeSort;Ordered;10;0.037;134;164
9;mergeSort;Ordered;100;0.08;2275;2575
9;mergeSort;Ordered;1000;0.57;31964;34964
9;mergeSort;Ordered;10000;40.779;428984;458984
9;mergeSort;OrderedInverse;10;0.007;134;164
9;mergeSort;OrderedInverse;100;0.163;2275;2575
9;mergeSort;OrderedInverse;1000;0.592;31964;34964
9;mergeSort;OrderedInverse;10000;42.524;428984;458984
9;mergeSort;AlmostOrdered;10;0.025;134;164
9;mergeSort;AlmostOrdered;100;0.11;2275;2575
9;mergeSort;AlmostOrdered;1000;0.639;31964;34964
9;mergeSort;AlmostOrdered;10000;41.801;428984;458984
9;mergeSort;Random;10;0.007;134;164
9;mergeSort;Random;100;0.177;2275;2575
9;mergeSort;Random;1000;1.476;31964;34964
9;mergeSort;Random;10000;42.216;428984;458984
