Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
34;splaySort;Ordered;10;0.004;56;88
34;splaySort;Ordered;100;0.014;596;898
34;splaySort;Ordered;1000;0.182;5996;8998
34;splaySort;Ordered;10000;0.866;59996;89998
34;splaySort;OrderedInverse;10;0.003;56;88
34;splaySort;OrderedInverse;100;0.01;596;898
34;splaySort;OrderedInverse;1000;0.155;5996;8998
34;splaySort;OrderedInverse;10000;0.795;59996;89998
34;splaySort;AlmostOrdered;10;0.024;72;114
34;splaySort;AlmostOrdered;100;0.131;1294;1960
34;splaySort;AlmostOrdered;1000;0.378;21842;33167
34;splaySort;AlmostOrdered;10000;2.847;316981;479898
34;splaySort;Random;10;0.042;94;144
34;splaySort;Random;100;0.041;2572;3929
34;splaySort;Random;1000;0.508;43567;66167
34;splaySort;Random;10000;5.562;631863;957434
