Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
12;splaySort;Ordered;10;0.012;56;88
12;splaySort;Ordered;100;0.018;596;898
12;splaySort;Ordered;1000;0.202;5996;8998
12;splaySort;Ordered;10000;0.904;59996;89998
12;splaySort;OrderedInverse;10;0.003;56;88
12;splaySort;OrderedInverse;100;0.01;596;898
12;splaySort;OrderedInverse;1000;0.232;5996;8998
12;splaySort;OrderedInverse;10000;0.847;59996;89998
12;splaySort;AlmostOrdered;10;0.003;67;105
12;splaySort;AlmostOrdered;100;0.016;1378;2102
12;splaySort;AlmostOrdered;1000;0.359;21950;33274
12;splaySort;AlmostOrdered;10000;2.768;315379;477425
12;splaySort;Random;10;0.007;101;159
12;splaySort;Random;100;0.079;2589;3904
12;splaySort;Random;1000;0.694;43992;66737
12;splaySort;Random;10000;5.418;630402;955297
