Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
48;mergeSort;Ordered;10;0.006;134;164
48;mergeSort;Ordered;100;0.113;2275;2575
48;mergeSort;Ordered;1000;0.622;31964;34964
48;mergeSort;Ordered;10000;39.996;428984;458984
48;mergeSort;OrderedInverse;10;0.004;134;164
48;mergeSort;OrderedInverse;100;0.176;2275;2575
48;mergeSort;OrderedInverse;1000;0.61;31964;34964
48;mergeSort;OrderedInverse;10000;40.314;428984;458984
48;mergeSort;AlmostOrdered;10;0.008;134;164
48;mergeSort;AlmostOrdered;100;0.134;2275;2575
48;mergeSort;AlmostOrdered;1000;1.019;31964;34964
48;mergeSort;AlmostOrdered;10000;40.868;428984;458984
48;mergeSort;Random;10;0.008;134;164
48;mergeSort;Random;100;0.086;2275;2575
48;mergeSort;Random;1000;0.567;31964;34964
48;mergeSort;Random;10000;40.799;428984;458984
