Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
39;insertionSort;Ordered;10;0.001;27;27
39;insertionSort;Ordered;100;0.001;297;297
39;insertionSort;Ordered;1000;0.07;2997;2997
39;insertionSort;Ordered;10000;0.094;29997;29997
39;insertionSort;OrderedInverse;10;0.004;99;108
39;insertionSort;OrderedInverse;100;0.195;9999;10098
39;insertionSort;OrderedInverse;1000;7.143;999999;1000998
39;insertionSort;OrderedInverse;10000;177.011;99999999;100009998
39;insertionSort;AlmostOrdered;10;0.002;37;37
39;insertionSort;AlmostOrdered;100;0.01;1663;1663
39;insertionSort;AlmostOrdered;1000;0.342;126691;126691
39;insertionSort;AlmostOrdered;10000;25.782;12473347;12473347
39;insertionSort;Random;10;0.002;59;61
39;insertionSort;Random;100;0.011;5289;5293
39;insertionSort;Random;1000;0.912;503537;503544
39;insertionSort;Random;10000;85.285;49673077;49673086
