Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
27;bubbleSort;Ordered;10;0.003;11;3
27;bubbleSort;Ordered;100;0.013;101;3
27;bubbleSort;Ordered;1000;0.005;1001;3
27;bubbleSort;Ordered;10000;0.028;10001;3
27;bubbleSort;OrderedInverse;10;0.003;99;191
27;bubbleSort;OrderedInverse;100;0.084;9999;19901
27;bubbleSort;OrderedInverse;1000;2.683;999999;1999001
27;bubbleSort;OrderedInverse;10000;268.222;99999999;199990001
27;bubbleSort;AlmostOrdered;10;0.004;32;21
27;bubbleSort;AlmostOrdered;100;0.242;4342;2726
27;bubbleSort;AlmostOrdered;1000;1.213;416201;243228
27;bubbleSort;AlmostOrdered;10000;102.527;43454806;24778878
27;bubbleSort;Random;10;0.002;78;107
27;bubbleSort;Random;100;0.11;7499;10147
27;bubbleSort;Random;1000;3.037;744508;978983
27;bubbleSort;Random;10000;255.7;75115432;100463051
