Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
14;insertionSort;Ordered;10;0.003;27;27
14;insertionSort;Ordered;100;0.025;297;297
14;insertionSort;Ordered;10000;0.115;29997;29997
14;insertionSort;Ordered;1000;0.053;2997;2997
14;insertionSort;OrderedInverse;10;0.003;99;108
14;insertionSort;OrderedInverse;100;0.037;9999;10098
14;insertionSort;OrderedInverse;1000;1.741;999999;1000998
14;insertionSort;OrderedInverse;10000;171.119;99999999;100009998
14;insertionSort;AlmostOrdered;10;0.002;35;35
14;insertionSort;AlmostOrdered;100;0.006;1521;1521
14;insertionSort;AlmostOrdered;1000;0.373;123955;123955
14;insertionSort;AlmostOrdered;10000;21.824;12647287;12647287
14;insertionSort;Random;10;0.002;61;63
14;insertionSort;Random;100;0.013;4983;4985
14;insertionSort;Random;1000;0.887;514631;514639
14;insertionSort;Random;10000;86.226;50091443;50091447
