Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
30;quickSort;Ordered;10;0.008;117;200
30;quickSort;Ordered;100;0.193;10197;11090
30;quickSort;Ordered;1000;3.451;1001997;1010990
30;quickSort;Ordered;10000;377.318;100019997;100109990
30;quickSort;OrderedInverse;10;0.008;92;150
30;quickSort;OrderedInverse;100;0.186;7697;6090
30;quickSort;OrderedInverse;1000;2.924;751997;510990
30;quickSort;OrderedInverse;10000;274.215;75019997;50109990
30;quickSort;AlmostOrdered;10;0.011;81;144
30;quickSort;AlmostOrdered;100;0.144;3535;4162
30;quickSort;AlmostOrdered;1000;1.531;264837;269582
30;quickSort;AlmostOrdered;10000;141.194;25263424;25304584
30;quickSort;Random;10;0.008;69;130
30;quickSort;Random;100;0.299;1060;1326
30;quickSort;Random;1000;0.735;18209;18742
30;quickSort;Random;10000;52.538;242991;223706
