Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
18;bubbleSort;Ordered;10;0.005;11;3
18;bubbleSort;Ordered;100;0.002;101;3
18;bubbleSort;Ordered;1000;0.009;1001;3
18;bubbleSort;Ordered;10000;0.032;10001;3
18;bubbleSort;OrderedInverse;10;0.002;99;191
18;bubbleSort;OrderedInverse;100;0.079;9999;19901
18;bubbleSort;OrderedInverse;1000;2.762;999999;1999001
18;bubbleSort;OrderedInverse;10000;264.434;99999999;199990001
18;bubbleSort;AlmostOrdered;100;0.014;3601;2052
18;bubbleSort;AlmostOrdered;10;0.003;46;27
18;bubbleSort;AlmostOrdered;1000;1.156;412888;256100
18;bubbleSort;AlmostOrdered;10000;101.976;43193599;24646785
18;bubbleSort;Random;10;0.002;75;91
18;bubbleSort;Random;100;0.033;7521;10060
18;bubbleSort;Random;1000;2.208;751755;1013278
18;bubbleSort;Random;10000;258.695;75205866;100817557
