Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
46;heapSort;Ordered;100;0.378;966;2732
46;heapSort;Ordered;10;0.059;47;151
46;heapSort;Ordered;1000;0.943;14852;39058
46;heapSort;Ordered;10000;58.877;197606;510854
46;heapSort;OrderedInverse;10;0.005;43;119
46;heapSort;OrderedInverse;100;0.073;872;2280
46;heapSort;OrderedInverse;1000;0.79;13613;33895
46;heapSort;OrderedInverse;10000;58.391;186205;456269
46;heapSort;AlmostOrdered;10;0.005;46;142
46;heapSort;AlmostOrdered;100;0.07;931;2607
46;heapSort;AlmostOrdered;1000;0.56;14375;37803
46;heapSort;AlmostOrdered;10000;58.848;192960;494746
46;heapSort;Random;10;0.022;47;137
46;heapSort;Random;100;0.068;929;2539
46;heapSort;Random;1000;0.808;14403;36815
46;heapSort;Random;10000;58.407;192905;484143
