Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
16;mergeSort;Ordered;10;0.006;134;164
16;mergeSort;Ordered;100;0.085;2275;2575
16;mergeSort;Ordered;1000;0.51;31964;34964
16;mergeSort;Ordered;10000;43.854;428984;458984
16;mergeSort;OrderedInverse;10;0.004;134;164
16;mergeSort;OrderedInverse;100;0.073;2275;2575
16;mergeSort;OrderedInverse;1000;0.508;31964;34964
16;mergeSort;OrderedInverse;10000;40.066;428984;458984
16;mergeSort;AlmostOrdered;10;0.004;134;164
16;mergeSort;AlmostOrdered;100;0.07;2275;2575
16;mergeSort;AlmostOrdered;1000;0.527;31964;34964
16;mergeSort;AlmostOrdered;10000;40.18;428984;458984
16;mergeSort;Random;10;0.004;134;164
16;mergeSort;Random;100;0.069;2275;2575
16;mergeSort;Random;1000;0.526;31964;34964
16;mergeSort;Random;10000;40.676;428984;458984
