Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
24;insertionSort;Ordered;10;0.036;27;27
24;insertionSort;Ordered;1000;0.007;2997;2997
24;insertionSort;Ordered;100;0.045;297;297
24;insertionSort;Ordered;10000;0.046;29997;29997
24;insertionSort;OrderedInverse;10;0.002;99;108
24;insertionSort;OrderedInverse;100;0.124;9999;10098
24;insertionSort;OrderedInverse;1000;3.583;999999;1000998
24;insertionSort;OrderedInverse;10000;170.961;99999999;100009998
24;insertionSort;AlmostOrdered;100;0.005;1655;1655
24;insertionSort;AlmostOrdered;10;0.003;37;37
24;insertionSort;AlmostOrdered;1000;0.439;133373;133373
24;insertionSort;AlmostOrdered;10000;21.175;12355057;12355057
24;insertionSort;Random;10;0.019;81;83
24;insertionSort;Random;100;0.022;5699;5700
24;insertionSort;Random;1000;0.993;492801;492810
24;insertionSort;Random;10000;85.292;49919055;49919064
