Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
47;quickSort;Ordered;10;0.006;117;200
47;quickSort;Ordered;100;0.224;10197;11090
47;quickSort;Ordered;1000;4.906;1001997;1010990
47;quickSort;Ordered;10000;351.682;100019997;100109990
47;quickSort;OrderedInverse;10;0.006;92;150
47;quickSort;OrderedInverse;100;0.117;7697;6090
47;quickSort;OrderedInverse;1000;2.706;751997;510990
47;quickSort;OrderedInverse;10000;274.79;75019997;50109990
47;quickSort;AlmostOrdered;10;0.035;69;130
47;quickSort;AlmostOrdered;100;0.134;3406;3958
47;quickSort;AlmostOrdered;1000;1.384;267177;272840
47;quickSort;AlmostOrdered;10000;131.99;25206934;25247556
47;quickSort;Random;10;0.018;64;106
47;quickSort;Random;100;0.043;1099;1346
47;quickSort;Random;1000;0.941;19710;20850
47;quickSort;Random;10000;52.477;251277;234634
