Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
49;quickSort;Ordered;10;0.008;117;200
49;quickSort;Ordered;100;0.287;10197;11090
49;quickSort;Ordered;1000;3.575;1001997;1010990
49;quickSort;Ordered;10000;372.902;100019997;100109990
49;quickSort;OrderedInverse;10;0.012;92;150
49;quickSort;OrderedInverse;100;0.16;7697;6090
49;quickSort;OrderedInverse;1000;2.51;751997;510990
49;quickSort;OrderedInverse;10000;275.331;75019997;50109990
49;quickSort;AlmostOrdered;10;0.03;72;134
49;quickSort;AlmostOrdered;100;0.075;3457;4068
49;quickSort;AlmostOrdered;1000;4.695;265709;271316
49;quickSort;AlmostOrdered;10000;137.071;25196044;25231040
49;quickSort;Random;10;0.012;55;102
49;quickSort;Random;100;0.151;1043;1350
49;quickSort;Random;1000;0.686;21270;22166
49;quickSort;Random;10000;52.612;275732;252494
