Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
14;splaySort;Ordered;10;0.004;56;88
14;splaySort;Ordered;100;0.031;596;898
14;splaySort;Ordered;1000;0.103;5996;8998
14;splaySort;Ordered;10000;0.955;59996;89998
14;splaySort;OrderedInverse;10;0.003;56;88
14;splaySort;OrderedInverse;100;0.044;596;898
14;splaySort;OrderedInverse;1000;0.214;5996;8998
14;splaySort;OrderedInverse;10000;0.902;59996;89998
14;splaySort;AlmostOrdered;10;0.061;71;109
14;splaySort;AlmostOrdered;100;0.049;1320;2000
14;splaySort;AlmostOrdered;1000;0.431;22099;33522
14;splaySort;AlmostOrdered;10000;2.718;316083;478567
14;splaySort;Random;10;0.024;108;167
14;splaySort;Random;100;0.105;2389;3647
14;splaySort;Random;1000;0.578;43695;66501
14;splaySort;Random;10000;5.293;631821;957192
