Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
1;bubbleSort;Ordered;10;0.025;11;3
1;bubbleSort;Ordered;100;0.179;101;3
1;bubbleSort;Ordered;1000;0.099;1001;3
1;bubbleSort;Ordered;10000;0.115;10001;3
1;bubbleSort;OrderedInverse;10;0.054;99;191
1;bubbleSort;OrderedInverse;100;0.136;9999;19901
1;bubbleSort;OrderedInverse;1000;9.866;999999;1999001
1;bubbleSort;OrderedInverse;10000;283.753;99999999;199990001
1;bubbleSort;AlmostOrdered;10;0.002;40;26
1;bubbleSort;AlmostOrdered;100;0.024;4408;2580
1;bubbleSort;AlmostOrdered;1000;1.146;423192;254096
1;bubbleSort;AlmostOrdered;10000;102.252;43284267;25111372
1;bubbleSort;Random;10;0.003;60;83
1;bubbleSort;Random;100;0.084;7434;10040
1;bubbleSort;Random;1000;2.011;750282;1002611
1;bubbleSort;Random;10000;259.011;75090197;100393564
