Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
33;bubbleSort;Ordered;10;0.004;11;3
33;bubbleSort;Ordered;100;0.001;101;3
33;bubbleSort;Ordered;1000;0.122;1001;3
33;bubbleSort;Ordered;10000;0.112;10001;3
33;bubbleSort;OrderedInverse;10;0.02;99;191
33;bubbleSort;OrderedInverse;100;0.055;9999;19901
33;bubbleSort;OrderedInverse;1000;2.805;999999;1999001
33;bubbleSort;OrderedInverse;10000;266.591;99999999;199990001
33;bubbleSort;AlmostOrdered;10;0.004;49;39
33;bubbleSort;AlmostOrdered;100;0.022;3780;2521
33;bubbleSort;AlmostOrdered;1000;1.26;427084;248654
33;bubbleSort;AlmostOrdered;10000;101.093;42994543;24935948
33;bubbleSort;Random;10;0.002;68;81
33;bubbleSort;Random;100;0.046;7419;10240
33;bubbleSort;Random;1000;2.168;751576;1005380
33;bubbleSort;Random;10000;254.399;74668625;98667424
