Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
5;selectionSort;Ordered;10;0.065;63;0
5;selectionSort;Ordered;100;0.085;5148;0
5;selectionSort;Ordered;1000;0.984;501498;0
5;selectionSort;Ordered;10000;90.172;50014998;0
5;selectionSort;OrderedInverse;10;0.002;88;40
5;selectionSort;OrderedInverse;100;0.052;7648;2650
5;selectionSort;OrderedInverse;1000;1.101;751498;251500
5;selectionSort;OrderedInverse;10000;94.456;75014998;25015000
5;selectionSort;AlmostOrdered;10;0.002;66;9
5;selectionSort;AlmostOrdered;100;0.053;5278;271
5;selectionSort;AlmostOrdered;1000;1.065;503764;3754
5;selectionSort;AlmostOrdered;10000;93.157;50050762;50737
5;selectionSort;Random;10;0.043;75;33
5;selectionSort;Random;100;0.024;5501;638
5;selectionSort;Random;1000;1.759;506840;8321
5;selectionSort;Random;10000;89.825;50093167;108136
