Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
25;bubbleSort;Ordered;10;0.037;11;3
25;bubbleSort;Ordered;1000;0.104;1001;3
25;bubbleSort;Ordered;100;0.011;101;3
25;bubbleSort;Ordered;10000;0.03;10001;3
25;bubbleSort;OrderedInverse;10;0.001;99;191
25;bubbleSort;OrderedInverse;100;0.079;9999;19901
25;bubbleSort;OrderedInverse;1000;2.882;999999;1999001
25;bubbleSort;OrderedInverse;10000;265.911;99999999;199990001
25;bubbleSort;AlmostOrdered;10;0.004;47;31
25;bubbleSort;AlmostOrdered;100;0.073;4095;2383
25;bubbleSort;AlmostOrdered;1000;1.135;432719;246510
25;bubbleSort;AlmostOrdered;10000;102.221;43297636;25164848
25;bubbleSort;Random;10;0.029;83;123
25;bubbleSort;Random;100;0.133;7375;10064
25;bubbleSort;Random;1000;4.186;745900;984083
25;bubbleSort;Random;10000;258.054;74960995;99880338
