Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
41;splaySort;Ordered;100;0.056;596;898
41;splaySort;Ordered;10;0.007;56;88
41;splaySort;Ordered;1000;0.089;5996;8998
41;splaySort;Ordered;10000;1.079;59996;89998
41;splaySort;OrderedInverse;10;0.017;56;88
41;splaySort;OrderedInverse;100;0.029;596;898
41;splaySort;OrderedInverse;1000;0.196;5996;8998
41;splaySort;OrderedInverse;10000;0.915;59996;89998
41;splaySort;AlmostOrdered;10;0.003;68;105
41;splaySort;AlmostOrdered;100;0.081;1347;2033
41;splaySort;AlmostOrdered;1000;0.315;22198;33581
41;splaySort;AlmostOrdered;10000;2.819;315712;478252
41;splaySort;Random;100;0.081;2574;3913
41;splaySort;Random;10;0.006;96;149
41;splaySort;Random;1000;0.42;43482;66009
41;splaySort;Random;10000;5.261;633048;958924
