Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
31;bubbleSort;Ordered;100;0.005;101;3
31;bubbleSort;Ordered;1000;0.073;1001;3
31;bubbleSort;Ordered;10;0.004;11;3
31;bubbleSort;Ordered;10000;0.083;10001;3
31;bubbleSort;OrderedInverse;10;0.003;99;191
31;bubbleSort;OrderedInverse;100;0.084;9999;19901
31;bubbleSort;OrderedInverse;1000;5.253;999999;1999001
31;bubbleSort;OrderedInverse;10000;267.689;99999999;199990001
31;bubbleSort;AlmostOrdered;10;0.003;43;38
31;bubbleSort;AlmostOrdered;100;0.052;4131;2527
31;bubbleSort;AlmostOrdered;1000;1.143;433321;248918
31;bubbleSort;AlmostOrdered;10000;102.12;43072257;24917956
31;bubbleSort;Random;10;0.004;60;64
31;bubbleSort;Random;100;0.072;7333;9896
31;bubbleSort;Random;1000;2.184;761151;1046683
31;bubbleSort;Random;10000;258.757;74970986;99875538
