Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
34;selectionSort;Ordered;10;0.015;63;0
34;selectionSort;Ordered;100;0.02;5148;0
34;selectionSort;Ordered;1000;1.831;501498;0
34;selectionSort;Ordered;10000;89.956;50014998;0
34;selectionSort;OrderedInverse;10;0.026;88;40
34;selectionSort;OrderedInverse;100;0.023;7648;2650
34;selectionSort;OrderedInverse;1000;1.556;751498;251500
34;selectionSort;OrderedInverse;10000;94.857;75014998;25015000
34;selectionSort;AlmostOrdered;10;0.002;67;13
34;selectionSort;AlmostOrdered;100;0.091;5267;251
34;selectionSort;AlmostOrdered;1000;1.827;503896;3871
34;selectionSort;AlmostOrdered;10000;90.641;50049679;49654
34;selectionSort;Random;10;0.001;78;36
34;selectionSort;Random;100;0.05;5479;619
34;selectionSort;Random;1000;1.074;507127;8605
34;selectionSort;Random;10000;89.646;50093098;108070
