Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
36;heapSort;Ordered;10;0.011;47;151
36;heapSort;Ordered;100;0.181;966;2732
36;heapSort;Ordered;1000;0.743;14852;39058
36;heapSort;Ordered;10000;58.852;197606;510854
36;heapSort;OrderedInverse;10;0.005;43;119
36;heapSort;OrderedInverse;100;0.121;872;2280
36;heapSort;OrderedInverse;1000;0.797;13613;33895
36;heapSort;OrderedInverse;10000;57.929;186205;456269
36;heapSort;AlmostOrdered;10;0.006;46;152
36;heapSort;AlmostOrdered;100;0.348;943;2615
36;heapSort;AlmostOrdered;1000;0.79;14359;37827
36;heapSort;AlmostOrdered;10000;59.239;193057;494605
36;heapSort;Random;10;0.005;48;146
36;heapSort;Random;100;0.089;929;2509
36;heapSort;Random;1000;1.304;14320;36800
36;heapSort;Random;10000;59.437;193286;484436
