Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
29;selectionSort;Ordered;10;0.002;63;0
29;selectionSort;Ordered;100;0.011;5148;0
29;selectionSort;Ordered;1000;1.029;501498;0
29;selectionSort;Ordered;10000;89.833;50014998;0
29;selectionSort;OrderedInverse;10;0.004;88;40
29;selectionSort;OrderedInverse;100;0.105;7648;2650
29;selectionSort;OrderedInverse;1000;2.164;751498;251500
29;selectionSort;OrderedInverse;10000;99.423;75014998;25015000
29;selectionSort;AlmostOrdered;10;0.002;67;13
29;selectionSort;AlmostOrdered;100;0.052;5276;257
29;selectionSort;AlmostOrdered;1000;0.989;503821;3796
29;selectionSort;AlmostOrdered;10000;90.309;50049837;49827
29;selectionSort;Random;10;0.004;76;37
29;selectionSort;Random;100;0.078;5448;582
29;selectionSort;Random;1000;1.063;507112;8587
29;selectionSort;Random;10000;90.185;50093280;108258
