Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
1;heapSort;Ordered;10;0.02;47;151
1;heapSort;Ordered;100;0.163;966;2732
1;heapSort;Ordered;1000;0.919;14852;39058
1;heapSort;Ordered;10000;91.943;197606;510854
1;heapSort;OrderedInverse;10;0.004;43;119
1;heapSort;OrderedInverse;100;0.075;872;2280
1;heapSort;OrderedInverse;1000;0.628;13613;33895
1;heapSort;OrderedInverse;10000;90.879;186205;456269
1;heapSort;AlmostOrdered;10;0.007;45;151
1;heapSort;AlmostOrdered;100;0.235;929;2619
1;heapSort;AlmostOrdered;1000;0.865;14319;37785
1;heapSort;AlmostOrdered;10000;91.86;193196;495106
1;heapSort;Random;10;0.004;45;149
1;heapSort;Random;100;0.07;954;2518
1;heapSort;Random;1000;0.651;14305;36827
1;heapSort;Random;10000;92.262;193102;484374
