Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
28;bubbleSort;Ordered;10;0.003;11;3
28;bubbleSort;Ordered;100;0.004;101;3
28;bubbleSort;Ordered;10000;0.092;10001;3
28;bubbleSort;Ordered;1000;0.005;1001;3
28;bubbleSort;OrderedInverse;10;0.002;99;191
28;bubbleSort;OrderedInverse;100;0.077;9999;19901
28;bubbleSort;OrderedInverse;1000;2.785;999999;1999001
28;bubbleSort;OrderedInverse;10000;264.968;99999999;199990001
28;bubbleSort;AlmostOrdered;100;0.06;4190;2329
28;bubbleSort;AlmostOrdered;10;0.005;32;21
28;bubbleSort;AlmostOrdered;1000;1.908;415386;246445
28;bubbleSort;AlmostOrdered;10000;101.65;43228198;24846318
28;bubbleSort;Random;10;0.003;88;143
28;bubbleSort;Random;100;0.12;7634;10570
28;bubbleSort;Random;1000;2.323;757501;1032083
28;bubbleSort;Random;10000;256.248;75047933;100215660
