Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
40;insertionSort;Ordered;10;0.034;27;27
40;insertionSort;Ordered;1000;0.005;2997;2997
40;insertionSort;Ordered;100;0.002;297;297
40;insertionSort;Ordered;10000;0.055;29997;29997
40;insertionSort;OrderedInverse;10;0.004;99;108
40;insertionSort;OrderedInverse;100;0.018;9999;10098
40;insertionSort;OrderedInverse;1000;2.55;999999;1000998
40;insertionSort;OrderedInverse;10000;171.186;99999999;100009998
40;insertionSort;AlmostOrdered;10;0.003;39;39
40;insertionSort;AlmostOrdered;100;0.008;1317;1317
40;insertionSort;AlmostOrdered;1000;0.219;126325;126325
40;insertionSort;AlmostOrdered;10000;21.624;12432249;12432249
40;insertionSort;Random;10;0.002;75;78
40;insertionSort;Random;100;0.037;5871;5877
40;insertionSort;Random;1000;0.869;493149;493150
40;insertionSort;Random;10000;86.39;50489887;50489889
