Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
31;quickSort;Ordered;10;0.04;117;200
31;quickSort;Ordered;100;0.284;10197;11090
31;quickSort;Ordered;1000;4.126;1001997;1010990
31;quickSort;Ordered;10000;369.62;100019997;100109990
31;quickSort;OrderedInverse;10;0.081;92;150
31;quickSort;OrderedInverse;100;0.333;7697;6090
31;quickSort;OrderedInverse;1000;4.121;751997;510990
31;quickSort;OrderedInverse;10000;263.815;75019997;50109990
31;quickSort;AlmostOrdered;10;0.006;70;132
31;quickSort;AlmostOrdered;100;0.188;3511;4082
31;quickSort;AlmostOrdered;1000;1.564;264845;270008
31;quickSort;AlmostOrdered;10000;136.153;25281075;25321908
31;quickSort;Random;10;0.008;54;94
31;quickSort;Random;100;0.165;1144;1456
31;quickSort;Random;1000;0.556;18866;18898
31;quickSort;Random;10000;52.483;252137;238790
