Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
38;quickSort;Ordered;10;0.006;117;200
38;quickSort;Ordered;100;0.152;10197;11090
38;quickSort;Ordered;1000;11.124;1001997;1010990
38;quickSort;Ordered;10000;389.068;100019997;100109990
38;quickSort;OrderedInverse;10;0.02;92;150
38;quickSort;OrderedInverse;100;0.272;7697;6090
38;quickSort;OrderedInverse;1000;7.917;751997;510990
38;quickSort;OrderedInverse;10000;281.293;75019997;50109990
38;quickSort;AlmostOrdered;10;0.006;83;154
38;quickSort;AlmostOrdered;100;0.154;3657;4306
38;quickSort;AlmostOrdered;1000;1.448;266514;271672
38;quickSort;AlmostOrdered;10000;134.836;25214941;25258330
38;quickSort;Random;10;0.005;50;98
38;quickSort;Random;100;0.137;1149;1534
38;quickSort;Random;1000;0.704;17634;18314
38;quickSort;Random;10000;52.219;250254;231046
