Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
28;quickSort;Ordered;10;0.091;117;200
28;quickSort;Ordered;100;0.29;10197;11090
28;quickSort;Ordered;1000;3.94;1001997;1010990
28;quickSort;Ordered;10000;360.283;100019997;100109990
28;quickSort;OrderedInverse;10;0.189;92;150
28;quickSort;OrderedInverse;100;0.428;7697;6090
28;quickSort;OrderedInverse;1000;2.665;751997;510990
28;quickSort;OrderedInverse;10000;269.937;75019997;50109990
28;quickSort;AlmostOrdered;10;0.006;81;144
28;quickSort;AlmostOrdered;100;0.15;3529;4166
28;quickSort;AlmostOrdered;1000;1.589;267398;272678
28;quickSort;AlmostOrdered;10000;135.541;25163444;25200534
28;quickSort;Random;10;0.006;59;110
28;quickSort;Random;100;0.129;1385;1496
28;quickSort;Random;1000;0.812;17098;17636
28;quickSort;Random;10000;52.325;250622;238608
