Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
21;quickSort;Ordered;10;0.007;117;200
21;quickSort;Ordered;100;0.343;10197;11090
21;quickSort;Ordered;1000;3.553;1001997;1010990
21;quickSort;Ordered;10000;401.03;100019997;100109990
21;quickSort;OrderedInverse;10;0.008;92;150
21;quickSort;OrderedInverse;100;0.382;7697;6090
21;quickSort;OrderedInverse;1000;2.757;751997;510990
21;quickSort;OrderedInverse;10000;271.209;75019997;50109990
21;quickSort;AlmostOrdered;10;0.03;83;154
21;quickSort;AlmostOrdered;100;0.227;3774;4418
21;quickSort;AlmostOrdered;1000;3.599;269974;275500
21;quickSort;AlmostOrdered;10000;146.051;25182351;25222180
21;quickSort;Random;10;0.027;52;100
21;quickSort;Random;100;0.084;1132;1450
21;quickSort;Random;1000;0.651;18741;19166
21;quickSort;Random;10000;52.49;262884;231584
