Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
7;selectionSort;Ordered;10;0.065;63;0
7;selectionSort;Ordered;100;0.026;5148;0
7;selectionSort;Ordered;1000;1.813;501498;0
7;selectionSort;Ordered;10000;90.52;50014998;0
7;selectionSort;OrderedInverse;10;0.003;88;40
7;selectionSort;OrderedInverse;100;0.09;7648;2650
7;selectionSort;OrderedInverse;1000;1.943;751498;251500
7;selectionSort;OrderedInverse;10000;98.354;75014998;25015000
7;selectionSort;AlmostOrdered;10;0.002;67;13
7;selectionSort;AlmostOrdered;100;0.051;5273;266
7;selectionSort;AlmostOrdered;1000;1.059;503868;3840
7;selectionSort;AlmostOrdered;10000;89.871;50051134;51121
7;selectionSort;Random;10;0.003;71;23
7;selectionSort;Random;100;0.122;5487;627
7;selectionSort;Random;1000;1.825;506977;8464
7;selectionSort;Random;10000;95.753;50093955;108942
