Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
33;insertionSort;Ordered;10;0.002;27;27
33;insertionSort;Ordered;100;0.002;297;297
33;insertionSort;Ordered;1000;0.019;2997;2997
33;insertionSort;Ordered;10000;0.123;29997;29997
33;insertionSort;OrderedInverse;10;0.001;99;108
33;insertionSort;OrderedInverse;100;0.095;9999;10098
33;insertionSort;OrderedInverse;1000;1.868;999999;1000998
33;insertionSort;OrderedInverse;10000;171.337;99999999;100009998
33;insertionSort;AlmostOrdered;10;0.002;43;43
33;insertionSort;AlmostOrdered;100;0.01;1537;1537
33;insertionSort;AlmostOrdered;1000;0.361;127083;127083
33;insertionSort;AlmostOrdered;10000;21.433;12495543;12495543
33;insertionSort;Random;10;0.003;57;60
33;insertionSort;Random;100;0.023;5359;5367
33;insertionSort;Random;1000;1.919;505183;505186
33;insertionSort;Random;10000;85.559;49358717;49358722
