Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
16;selectionSort;Ordered;10;0.002;63;0
16;selectionSort;Ordered;100;0.072;5148;0
16;selectionSort;Ordered;1000;0.885;501498;0
16;selectionSort;Ordered;10000;89.342;50014998;0
16;selectionSort;OrderedInverse;10;0.002;88;40
16;selectionSort;OrderedInverse;100;0.028;7648;2650
16;selectionSort;OrderedInverse;1000;1.508;751498;251500
16;selectionSort;OrderedInverse;10000;94.281;75014998;25015000
16;selectionSort;AlmostOrdered;100;0.117;5259;237
16;selectionSort;AlmostOrdered;10;0.005;65;8
16;selectionSort;AlmostOrdered;1000;1.007;503813;3788
16;selectionSort;AlmostOrdered;10000;89.586;50051118;51093
16;selectionSort;Random;100;0.075;5476;610
16;selectionSort;Random;10;0.021;75;36
16;selectionSort;Random;1000;1.001;506862;8340
16;selectionSort;Random;10000;89.705;50091318;106293
