Iteration;Algorithm;DatasetName;DatasetSize;Time;Counter Comparisons;Counter Movements
44;insertionSort;Ordered;10;0.004;27;27
44;insertionSort;Ordered;100;0.005;297;297
44;insertionSort;Ordered;10000;0.228;29997;29997
44;insertionSort;Ordered;1000;0.012;2997;2997
44;insertionSort;OrderedInverse;10;0.002;99;108
44;insertionSort;OrderedInverse;100;0.04;9999;10098
44;insertionSort;OrderedInverse;1000;3.884;999999;1000998
44;insertionSort;OrderedInverse;10000;171.194;99999999;100009998
44;insertionSort;AlmostOrdered;10;0.003;35;35
44;insertionSort;AlmostOrdered;100;0.009;1431;1431
44;insertionSort;AlmostOrdered;1000;0.301;124921;124921
44;insertionSort;AlmostOrdered;10000;21.305;12385005;12385005
44;insertionSort;Random;10;0.017;77;80
44;insertionSort;Random;100;0.103;5873;5878
44;insertionSort;Random;1000;1.058;489297;489305
44;insertionSort;Random;10000;85.501;50084655;50084664
